"","five_year_period","cown","cc3","average_crisis_tally","average_banking_crisis","average_currency_crisis","average_domestic_debt_crisis","average_external_debt_crisis","average_inflation_crisis","average_gdppc","average_pop","average_growth","democracy","independence","gold_standard"
"2720",1990,740,"JPN",0.6,0.6,0,0,0,0,30764.06634,124423.9123,1.72898252450942,1,1,0
"2721",1990,750,"IND",0.8,0.4,0.4,0,0,0,2139.17886,871337.47188,2.19887170607377,1,1,0
"2722",1990,775,"MMR",1,0,0,0,0,1,1287.53402,40456.41085,2.23081715888362,0,1,NA
"2723",1990,780,"LKA",1.8,0.8,0,0,0,0.2,4169.55974,17763.484836,4.23277014745224,1,1,0
"2724",1990,800,"THA",0,0,0,0,0,0,8421.51508,56670.136118,7.12857070375143,1,1,0
"2725",1990,820,"MYS",0,0,0,0,0,0,9468.6653,18463.28537,7.3188655641842,0,1,0
"2726",1990,830,"SGP",0,0,0,0,0,0,25521.3162,3255.908,6.79602537114073,0,1,0
"2727",1990,840,"PHL",0.8,0,0.2,0,0.6,0,3457.99242,67954.511348,0.288568944695939,1,1,0
"2728",1990,850,"IDN",0.4,0.4,0,0,0,0,4566.26882,185574.73808,6.52902171479615,0,1,0
"2729",1990,900,"AUS",1.2,0.6,0.6,0,0,0,28052.22008,17324.9436,1.74623303715926,1,1,0
"2730",1990,920,"NZL",0.2,0.2,0,0,0,0,21802.09786,3497.2,0.912920282443806,1,1,0
"2731",1995,2,"USA",0,0,0,0,0,0,41834.93066,273198.80164,2.81297956962743,1,1,0
"2732",1995,20,"CAN",0,0,0,0,0,0,32953.22416,30009.664124,2.83619542696129,1,1,0
"2733",1995,42,"DOM",1.2,0.2,0,1,0,0,5619.9118,7928.7822632,6.91010987483621,1,1,0
"2734",1995,70,"MEX",2.2,0.6,0.4,0,0,0.6,10953.37504,94751.990666,2.21734147560475,0,1,0
"2735",1995,90,"GTM",0,0,0,0,0,0,5633.9367,10901.174866,1.47411190015764,1,1,0
"2736",1995,91,"HND",2,0.2,0.2,0,1,0.6,3245.0911,5880.1528,0.718534177763751,1,1,0
"2737",1995,92,"SLV",0.8,0.4,0,0.4,0,0,4897.61634,5620.2606,4.05962891960842,1,1,0
"2738",1995,93,"NIC",1.8,0.4,0,0,1,0,2491.98816,4594,4.99758577945958,1,1,0
"2739",1995,94,"CRI",1,0.4,0.2,0,0,0.2,8788.97974,3628.671322,1.62686701505685,1,1,0
"2740",1995,95,"PAN",0.4,0,0,0,0.4,0,9121.52214,2743.4,2.75634514711218,1,1,NA
"2741",1995,100,"COL",2,0.4,0.8,0,0,0.4,8740.86816,37296.217612,-0.108847735677578,1,1,0
"2742",1995,101,"VEN",3.4,0.4,0.4,0.8,0.6,1,14392.59272,22358.849404,-0.575132372175836,1,1,0
"2743",1995,130,"ECU",4.2,0.8,1,0.2,0.4,1,7070.37244,11780.6998,-0.114697912881186,1,1,0
"2744",1995,135,"PER",1.2,0.2,0.2,0,0.6,0,5861.5135,24713.15324,2.12748905403245,0,1,0
"2745",1995,140,"BRA",1.8,0.6,0.4,0,0,0.2,9269.40476,168817.6325,1.85930798612392,1,1,0
"2746",1995,145,"BOL",1.2,0.6,0,0,0.6,0,4051.31712,7697.7732,1.96247076046769,1,1,0
"2747",1995,150,"PRY",2.4,1,0.4,0,0,0,5339.22394,5127.2202728,-0.567848064658258,0,1,0
"2748",1995,155,"CHL",0,0,0,0,0,0,14667.00846,14721.136566,3.25137590169829,1,1,0
"2749",1995,160,"ARG",2.2,0.4,1.4,0,0,0,14257.54004,36100.543544,1.54390995836102,1,1,0
"2750",1995,165,"URY",1,0,0.6,0,0,0.4,13014.47136,3205.4435016,1.63320503806964,1,1,NA
"2751",1995,200,"GBR",0.2,0.2,0,0,0,0,29320.6297,58584.894654,2.5472629717523,1,1,0
"2752",1995,205,"IRL",NA,NA,0,NA,NA,0,29514.15632,3671.5582588,9.96589998383087,1,1,NA
"2753",1995,210,"NLD",0,0,0,0,0,0,33357.86942,15623.890324,4.14005106451414,1,1,0
"2754",1995,211,"BEL",0,0,0,0,0,0,30827.41746,10182.79656,2.56194201570367,1,1,0
"2755",1995,220,"FRA",0.2,0.2,0,0,0,0,30621.0008,59910.600368,2.23726740050427,1,1,0
"2756",1995,225,"CHE",NA,NA,0,NA,NA,0,38374.47446,7218.9666504,3.01877286233475,1,1,NA
"2757",1995,230,"ESP",0,0,0,0,0,0,23331.03592,40554.571728,4.32867481014502,1,1,NA
"2758",1995,235,"PRT",0,0,0,0,0,0,20876.7121,10054.0937224,3.72336393508763,1,1,0
"2759",1995,255,"DEU",0.4,0,0.4,0,0,0,30324.61236,81900.711844,2.66167113822889,1,1,0
"2760",1995,290,"POL",1.2,0.2,0.8,0,0,0.2,10751.47908,38647.300652,6.69721944898998,1,1,0
"2761",1995,305,"AUT",0,0,0,0,0,0,31438.50268,8015.7021916,3.15149531466529,1,1,0
"2762",1995,310,"HUN",1.6,0.2,0.8,0,0,0.4,11083.21874,10284.8653,4.74894614866896,1,1,0
"2763",1995,325,"ITA",0.2,0.2,0,0,0,0,29969.68764,56907.318024,2.52537534226851,1,1,0
"2764",1995,350,"GRC",0.4,0.2,0.2,0,0,0,18582.26388,10592.623734,3.72452513000873,1,1,0
"2765",1995,360,"ROU",4,1,1,0,0,1,6391.79636,22240.623074,4.13182561234793,1,1,0
"2766",1995,365,"RUS",4.2,0.4,1,0.4,1,0.8,8755.31582,147434.1907,1.42681712512074,NA,1,0
"2767",1995,375,"FIN",0,0,0,0,0,0,28268.19882,5138.2343152,4.56132197302516,1,1,0
"2768",1995,380,"SWE",0,0,0,0,0,0,30257.319,8844.740125,3.52933288653321,1,1,0
"2769",1995,385,"NOR",0,0,0,0,0,0,45963.86664,4408.3644026,6.40970224501634,1,1,0
"2770",1995,390,"DNK",0,0,0,0,0,0,35413.06016,5281.50621,3.006102961172,1,1,0
"2771",1995,395,"ISL",NA,0,0,NA,NA,0,29816.86206,271.67411094,3.25630656851339,1,1,NA
"2772",1995,437,"CIV",0.8,0,0,0,0.8,0,2262.7938,16281.707184,4.3933895991819,0,1,NA
"2773",1995,452,"GHA",2,0.6,0.8,0,0,0.6,1962.83016,17791.968586,2.64775190898551,1,1,NA
"2774",1995,475,"NGA",1.4,0.4,0.2,0,0,0.6,1962.62078,115373.76944,2.25977986008434,0,1,NA
"2775",1995,482,"CAF",3,1,0,0,1,0,937.2009,3712,0.460838779843674,1,1,NA
"2776",1995,501,"KEN",2.2,0.2,0.2,0,0.8,0,1859.67134,28609.358156,2.12755768115665,0,1,0
"2777",1995,540,"AGO",5.2,0.8,1.4,1,1,1,1650.20878,10650.3561136,11.2372325300776,0,1,0
"2778",1995,551,"ZMB",3.2,0.8,0.6,0,0,1,1287.16592,9631.0991004,3.78767654757385,0,1,NA
"2779",1995,552,"ZWE",3.4,1,0.6,0,0,0.8,2282.78294,11604.324662,2.00293832040895,0,1,NA
"2780",1995,560,"ZAF",0.4,0,0.4,0,0,0,6868.25438,43201.243074,3.23182590614575,1,1,0
"2781",1995,590,"MUS",0.4,0.2,0.2,0,0,0,13157.74372,1148.1194,1.86181562001122,1,1,0
"2782",1995,600,"MAR",0,0,0,0,0,0,4535.94422,27672.695986,1.32955705197061,0,1,NA
"2783",1995,615,"DZA",0.8,0,0.2,0,0.4,0.2,5744.75688,29172.314012,5.75222073867488,0,1,0
"2784",1995,616,"TUN",0.4,0.2,0,0,0,0,6671.87608,9200.6621248,4.11215922720655,0,1,0
"2785",1995,640,"TUR",2,0,1,0,0,1,10992.82222,64580.39703,3.79455858657753,1,1,NA
"2786",1995,651,"EGY",0.2,0.2,0,0,0,0,5596.9164,63453.249336,5.52546301457036,0,1,0
"2787",1995,710,"CHN",0.8,0.6,0,0,0,0,4261.35702,1226565.3422,3.70066138099903,0,1,NA
"2788",1995,713,"TWN",1.2,0.6,0.2,0,0,0,23352.10138,21485.291036,4.67927049944633,1,1,NA
"2789",1995,732,"KOR",1.4,0.6,0.2,0,0,0,20303.03818,45895.2,4.14940253438567,1,1,NA
"2790",1995,740,"JPN",1.6,1,0,0,0,0,32532.48618,126120.27718,0.809344990550529,1,1,0
"2791",1995,750,"IND",0.8,0.8,0,0,0,0,2533.015,955878.24822,3.73493370848263,1,1,0
"2792",1995,775,"MMR",1.8,0.4,0,0,0.6,0.8,1522.67044,43762.805462,3.96851736331472,0,1,NA
"2793",1995,780,"LKA",0.2,0,0,0.2,0,0,5289.45404,18504.58196,4.16777160770047,1,1,0
"2794",1995,800,"THA",1.8,0.8,0.2,0,0,0,9791.79876,60179.914864,-0.155265694573042,1,1,0
"2795",1995,820,"MYS",1.4,0.6,0.2,0,0,0,12500.91488,20977.459438,3.27035246731938,0,1,0
"2796",1995,830,"SGP",0.2,0,0.2,0,0,0,33459.28818,3767.6954,3.67149086129616,0,1,0
"2797",1995,840,"PHL",1.4,0.6,0.2,0,0,0,3825.22802,75871.019412,2.13246548297455,1,1,0
"2798",1995,850,"IDN",2.2,0.6,0.4,0,0.2,0.4,5558.4681,201653.59092,0.497665890641762,1,1,0
"2799",1995,900,"AUS",0,0,0,0,0,0,33035.33696,18286.21153,3.56292388457457,1,1,0
"2800",1995,920,"NZL",0.2,0,0.2,0,0,0,24720.9379,3725,2.31744990351565,1,1,0
"2801",2000,2,"USA",0.4,0,0.4,0,0,0,46736.2976,288120.35386,1.70515029659795,1,1,0
"2802",2000,20,"CAN",0,0,0,0,0,0,38085.0601,31465.774092,2.25074832308769,1,1,0
"2803",2000,42,"DOM",1.6,0.4,0,0.4,0,0.4,7159.72504,8551.9178112,3.02527135062697,1,1,0
"2804",2000,70,"MEX",0,0,0,0,0,0,12781.18408,100866.085712,2.26718541992283,1,1,0
"2805",2000,90,"GTM",0.2,0.2,0,0,0,0,5959.5145,12272.365626,0.829625526330888,1,1,0
"2806",2000,91,"HND",1.4,0.4,0,0,1,0,3469.19766,6698.325,2.78257691560913,1,1,0
"2807",2000,92,"SLV",0,0,0,0,0,0,5761.62864,5863.4998,3.14789570793416,1,1,0
"2808",2000,93,"NIC",1.6,0.4,0,0.2,1,0,3008.328,5032.6,3.23355800641487,1,1,0
"2809",2000,94,"CRI",0,0,0,0,0,0,9656.19362,4023.2364428,1.89459727130338,1,1,0
"2810",2000,95,"PAN",0,0,0,0,0,0,10101.21924,3002.6,1.96378226550494,1,1,NA
"2811",2000,100,"COL",0.8,0.2,0.4,0,0,0,8744.37286,39916.552628,1.9123405979259,1,1,0
"2812",2000,101,"VEN",1.2,0,0.4,0,0.2,0.6,13317.58464,24452.817024,0.52244644022715,1,1,0
"2813",2000,130,"ECU",1.4,0.6,0.2,0,0.2,0.4,7365.31368,12868.9626,2.96341772612381,1,1,0
"2814",2000,135,"PER",0,0,0,0,0,0,6305.2467,26514.61621,2.5295398163339,1,1,0
"2815",2000,140,"BRA",0.4,0,0.4,0,0,0,10267.41166,181248.993,3.02297915295005,1,1,0
"2816",2000,145,"BOL",0,0,0,0,0,0,4218.94488,8544.0132,0.87592695392891,1,1,0
"2817",2000,150,"PRY",1,0.2,0.4,0,0.4,0,5397.91064,5683.3138804,2.84023823401296,1,1,0
"2818",2000,155,"CHL",0,0,0,0,0,0,15691.5215,15625.442358,2.11617209192203,1,1,0
"2819",2000,160,"ARG",4,0.6,1,0.8,0.8,0.2,13477.49732,38136.805556,-0.24977181114384,1,1,0
"2820",2000,165,"URY",1.8,0.6,0.4,0,0.2,0,12061.51182,3266.4762616,-2.08179409949078,1,1,NA
"2821",2000,200,"GBR",0,0,0,0,0,0,33395.19792,59658.604998,2.42440487673222,1,1,0
"2822",2000,205,"IRL",NA,NA,0,NA,NA,0,42837.45402,3927.5654436,5.8804857619513,1,1,NA
"2823",2000,210,"NLD",0,0,0,0,0,0,38735.12598,16125.540938,1.74703240962793,1,1,0
"2824",2000,211,"BEL",0,0,0,0,0,0,34478.32682,10335.576962,1.88245987409005,1,1,0
"2825",2000,220,"FRA",0,0,0,0,0,0,34173.68152,61701.568446,1.68888640300649,1,1,0
"2826",2000,225,"CHE",NA,NA,0,NA,NA,0,45057.85106,7416.8823154,2.85068732575101,1,1,NA
"2827",2000,230,"ESP",0,0,0,0,0,0,28672.3388,42109.210992,3.33384848258291,1,1,NA
"2828",2000,235,"PRT",0,0,0,0,0,0,23768.03138,10339.912312,1.34896993837156,1,1,0
"2829",2000,255,"DEU",0,0,0,0,0,0,34492.73112,82365.458088,2.06640690468391,1,1,0
"2830",2000,290,"POL",0,0,0,0,0,0,13621.41052,38623.428188,4.34202288105451,1,1,0
"2831",2000,305,"AUT",0,0,0,0,0,0,35782.46072,8133.3406144,1.92267371155463,1,1,0
"2832",2000,310,"HUN",0,0,0,0,0,0,14958.20922,10156.704076,6.65708371601338,1,1,0
"2833",2000,325,"ITA",0,0,0,0,0,0,33679.67888,57218.593442,1.93280350892652,1,1,0
"2834",2000,350,"GRC",0.4,0,0.4,0,0,0,23186.708,10818.873944,5.13173215136457,1,1,0
"2835",2000,360,"ROU",1.6,0,0.4,0,0,0.6,8704.8826,21549.746904,9.76625550856404,1,1,0
"2836",2000,365,"RUS",0.6,0,0,0,0.2,0.4,12521.15472,144600.4529,9.78006307356049,0,1,0
"2837",2000,375,"FIN",0,0,0,0,0,0,34130.76684,5201.2004214,2.99095791485856,1,1,0
"2838",2000,380,"SWE",0,0,0,0,0,0,35778.17166,8929.1300572,3.06244169231444,1,1,0
"2839",2000,385,"NOR",0,0,0,0,0,0,59027.03118,4540.498705,4.86691845826757,1,1,0
"2840",2000,390,"DNK",0,0,0,0,0,0,39863.62362,5373.9007798,1.88538943494573,1,1,0
"2841",2000,395,"ISL",NA,0,0.2,NA,NA,0,34100.63798,286.93802896,2.41364376522515,1,1,NA
"2842",2000,437,"CIV",1,0,0,0,1,0,2307.6042,18465.526256,-1.14982143923758,0,1,NA
"2843",2000,452,"GHA",1,0,0.4,0,0,0.6,2204.35052,19625.71165,2.42431354018224,1,1,NA
"2844",2000,475,"NGA",0.2,0,0,0,0.2,0,2604.3373,132313.1472,9.08464044067748,0,1,NA
"2845",2000,482,"CAF",1,0,0,0,1,0,908.78342,4133.2,-2.4277002326558,NA,1,NA
"2846",2000,501,"KEN",0.2,0,0,0,0.2,0,1982.62988,32907.095736,1.48312962051082,1,1,0
"2847",2000,540,"AGO",3.4,0,1,0.6,0.8,1,2495.00402,12513.08058,10.1114504964518,0,1,0
"2848",2000,551,"ZMB",1,0,0.2,0,0,0.8,1607.76732,11066.242398,5.89210413366239,0,1,NA
"2849",2000,552,"ZWE",5.6,1,0.6,1,1,1,1947.14228,12249.328712,-6.99320148754645,0,1,NA
"2850",2000,560,"ZAF",0.4,0,0.4,0,0,0,8184.59672,46109.82367,4.1819608123104,1,1,0
"2851",2000,590,"MUS",0,0,0,0,0,0,14458.77494,1209.2926,1.84347985101001,1,1,0
"2852",2000,600,"MAR",0,0,0,0,0,0,5181.51762,29355.25651,3.43416406160545,0,1,NA
"2853",2000,615,"DZA",0,0,0,0,0,0,7928.02192,31406.101608,7.42512067283274,0,1,0
"2854",2000,616,"TUN",0,0,0,0,0,0,8060.00224,9710.7742936,3.6011588541792,0,1,0
"2855",2000,640,"TUR",2.2,0.4,0.4,0,0,0.8,12082.59106,69634.13317,3.96607318441646,1,1,NA
"2856",2000,651,"EGY",0.4,0,0.4,0,0,0,7135.76352,70217.200478,4.29397195581408,0,1,0
"2857",2000,710,"CHN",0,0,0,0,0,0,5357.13316,1274928.3356,6.32007435331287,0,1,NA
"2858",2000,713,"TWN",0,0,0,0,0,0,27748.24356,22247.043342,3.35042109026738,1,1,NA
"2859",2000,732,"KOR",0.8,0.2,0,0,0,0,24897.7685,47599.6,4.36586285316158,1,1,NA
"2860",2000,740,"JPN",0.8,0.4,0,0,0,0,33517.22108,127448.74608,1.1631282422396,1,1,0
"2861",2000,750,"IND",0,0,0,0,0,0,2942.05962,1041302.064,3.4965710209796,1,1,0
"2862",2000,775,"MMR",2.8,0.6,0,0,1,0.6,2218.25254,46675.534748,9.83330698005449,0,1,NA
"2863",2000,780,"LKA",0,0,0,0,0,0,5867.78094,19106.998928,2.50094089943358,1,1,0
"2864",2000,800,"THA",1,0.2,0.2,0,0,0,10399.87686,62825.972064,4.07527779255237,1,1,0
"2865",2000,820,"MYS",1,0.4,0,0,0,0,14008.23912,23795.820166,3.64289598129739,0,1,0
"2866",2000,830,"SGP",0,0,0,0,0,0,38705.83024,4280.575,3.74677964567082,0,1,0
"2867",2000,840,"PHL",1,0.4,0.2,0,0,0,4240.17428,84544.026572,3.10589642451656,1,1,0
"2868",2000,850,"IDN",1.8,0.6,0.2,0,0.4,0,5750.12074,217502.50478,3.57075590632481,1,1,0
"2869",2000,900,"AUS",0.2,0,0.2,0,0,0,38571.49644,19356.700992,2.83857095921227,1,1,0
"2870",2000,920,"NZL",0,0,0,0,0,0,28147.84286,3917.836819,2.87854657792469,1,1,0
"2871",2005,2,"USA",0.6,0.6,0,0,0,0,49955.00918,301812.90618,0.00769331125304245,1,1,0
"2872",2005,20,"CAN",0.2,0,0.2,0,0,0,41149.6162,33061.07844,0.437803615167859,1,1,0
"2873",2005,42,"DOM",0.2,0,0,0,0.2,0,9534.79542,9162.0304276,6.91945022085121,1,1,0
"2874",2005,70,"MEX",0.2,0,0.2,0,0,0,14292.6333,107184.21148,1.14847566499194,1,1,0
"2875",2005,90,"GTM",0.2,0.2,0,0,0,0,6415.07638,13822.250576,1.36032307228683,1,1,0
"2876",2005,91,"HND",1,0,0,0,1,0,4138.51568,7519.1022,2.69539918162525,NA,1,0
"2877",2005,92,"SLV",0,0,0,0,0,0,6968.34482,5920.9446,3.15751125775507,1,1,0
"2878",2005,93,"NIC",1.4,0,0,0.2,1,0.2,3650.93638,5406,3.25273153954087,1,1,0
"2879",2005,94,"CRI",0,0,0,0,0,0,11269.33744,4337.1668,2.95089931830562,1,1,0
"2880",2005,95,"PAN",0,0,0,0,0,0,13212.02142,3257.8,6.2056125953362,1,1,NA
"2881",2005,100,"COL",0,0,0,0,0,0,10381.51014,42426.789532,3.43110183758529,1,1,0
"2882",2005,101,"VEN",1.2,0.2,0.2,0,0.2,0.4,16769.22912,26627.873416,4.80820771131372,0,1,0
"2883",2005,130,"ECU",0.8,0,0,0.4,0.4,0,8719.43282,14128.3802,2.69278022140755,1,1,0
"2884",2005,135,"PER",0,0,0,0,0,0,8087.80606,28092.82839,5.63258012583742,1,1,0
"2885",2005,140,"BRA",0.2,0,0.2,0,0,0,12383.4572,192333.46592,3.80030359914213,1,1,0
"2886",2005,145,"BOL",0,0,0,0,0,0,4735.21378,9425.0186,2.96687479757744,1,1,0
"2887",2005,150,"PRY",0,0,0,0,0,0,6304.97802,6173.9098136,1.71494762555838,1,1,0
"2888",2005,155,"CHL",0.2,0,0.2,0,0,0,18106.94012,16459.701644,2.02929779166005,1,1,0
"2889",2005,160,"ARG",1.6,0,0.4,0.2,1,0,17115.1708,40148.19785,4.24680735861041,1,1,0
"2890",2005,165,"URY",0.4,0.2,0,0,0,0,13994.31896,3305.4958812,4.85849896332247,1,1,NA
"2891",2005,200,"GBR",0.8,0.6,0.2,0,0,0,35864.30402,61593.998206,-0.227919148598846,1,1,0
"2892",2005,205,"IRL",NA,NA,0,NA,NA,0,49960.13696,4364.3996386,0.2381203453783,1,1,NA
"2893",2005,210,"NLD",1,0.4,0.2,0,0,0,42998.79392,16404.72965,1.74390093556668,1,1,0
"2894",2005,211,"BEL",1,0.4,0.2,0,0,0,37317.83126,10633.808344,0.714991101975224,1,1,0
"2895",2005,220,"FRA",0.6,0.4,0.2,0,0,0,36160.80576,63849.453218,0.269574721479668,1,1,0
"2896",2005,225,"CHE",NA,NA,0,NA,NA,0,53374.55828,7709.3001332,3.17398158324064,1,1,NA
"2897",2005,230,"ESP",0.6,0.4,0.2,0,0,0,32008.49506,45680.072238,1.06205983971938,1,1,NA
"2898",2005,235,"PRT",0.6,0.4,0.2,0,0,0,25031.50656,10475.102146,0.638360127993447,1,1,0
"2899",2005,255,"DEU",1.2,0.4,0.2,0,0,0,38730.0583,82170.44439,1.91827240304409,1,1,0
"2900",2005,290,"POL",0.2,0,0.2,0,0,0,17817.96464,38524.111682,5.76819873315841,1,1,0
"2901",2005,305,"AUT",0.333333333333333,0.4,0.2,0,0,0,39448.66724,8340.0619928,1.35597407305789,1,1,0
"2902",2005,310,"HUN",0.8,0.4,0,0,0,0,19399.83466,10052.965178,2.82198827883948,1,1,0
"2903",2005,325,"ITA",1,0.4,0.2,0,0,0,35378.96612,58519.160128,-0.20389809100509,1,1,0
"2904",2005,350,"GRC",1,0.4,0.2,0,0,0,27878.67464,10975.402708,1.60566590311881,1,1,0
"2905",2005,360,"ROU",0.2,0,0.2,0,0,0,14153.8709,20558.365212,8.72946616517248,1,1,0
"2906",2005,365,"RUS",0.6,0.4,0.2,0,0,0,19233.71584,142544.9951,6.64133684548121,0,1,0
"2907",2005,375,"FIN",0.2,0,0.2,0,0,0,38347.7504,5290.6709304,0.548341335161711,1,1,0
"2908",2005,380,"SWE",0.6,0.4,0.2,0,0,0,40991.48212,9155.441033,1.14163603832823,1,1,0
"2909",2005,385,"NOR",0.2,0,0.2,0,0,0,73489.31808,4718.6042836,3.42034506957679,1,1,0
"2910",2005,390,"DNK",0.6,0.4,0,0,0,0,43421.63076,5466.9872514,0.48755132567258,1,1,0
"2911",2005,395,"ISL",NA,0.6,0.2,NA,NA,0,39242.90092,309.46930848,0.932027537869233,1,1,NA
"2912",2005,437,"CIV",1,0,0,0,1,0,2396.1955,21112.399688,1.92618472658996,0,1,NA
"2913",2005,452,"GHA",0.4,0,0.4,0,0,0,2597.6141,21881.340374,3.71549651790769,1,1,NA
"2914",2005,475,"NGA",0.6,0.2,0,0,0.2,0,3846.09672,152268.87584,7.0843724342174,0,1,NA
"2915",2005,482,"CAF",1,0,0,0,1,0,887.6078,4547.8,1.05056881014402,0,1,NA
"2916",2005,501,"KEN",0.2,0,0.2,0,0,0,2311.14772,38283.010944,3.10733363380758,1,1,0
"2917",2005,540,"AGO",0.6,0,0.4,0,0,0.2,5581.2017,15109.650378,18.4959579394547,0,1,0
"2918",2005,551,"ZMB",0.2,0,0.2,0,0,0,2334.06372,12604.890406,8.45569503825008,1,1,NA
"2919",2005,552,"ZWE",5.8,1,1,1,1,0.8,1371.29818,12490.220326,-4.04945352706768,0,1,NA
"2920",2005,560,"ZAF",0.2,0,0.2,0,0,0,10359.72976,49349.198098,4.17354371055258,1,1,0
"2921",2005,590,"MUS",0,0,0,0,0,0,15454.86966,1263.7196,1.54533378259947,1,1,0
"2922",2005,600,"MAR",0,0,0,0,0,0,6257.17074,31220.626486,3.8509175665997,0,1,NA
"2923",2005,615,"DZA",0,0,0,0,0,0,10942.43358,33908.628086,5.34853673298428,0,1,0
"2924",2005,616,"TUN",0,0,0,0,0,0,9832.89696,10182.4191996,3.89228305127624,0,1,0
"2925",2005,640,"TUR",0.4,0,0.4,0,0,0,15474.987,74100.067244,2.62772252237537,1,1,NA
"2926",2005,651,"EGY",0,0,0,0,0,0,9103.82292,78024.199884,5.80884409309925,0,1,0
"2927",2005,710,"CHN",0,0,0,0,0,0,7743.49862,1311758.0808,7.57983961275692,0,1,NA
"2928",2005,713,"TWN",0,0,0,0,0,0,33547.99086,22694.76069,2.58509619946445,1,1,NA
"2929",2005,732,"KOR",0.2,0,0.2,0,0,0,29152.32586,48734,2.39210950091716,1,1,NA
"2930",2005,740,"JPN",0,0,0,0,0,0,35033.96402,127802.43068,-0.388277509668292,1,1,0
"2931",2005,750,"IND",0.2,0,0.2,0,0,0,3839.62418,1125167.3068,5.86417795583454,1,1,0
"2932",2005,775,"MMR",1.8,0.2,0,0,1,0.4,3399.11652,49084.553506,6.70620340947011,0,1,NA
"2933",2005,780,"LKA",0.2,0,0,0,0,0.2,7219.58454,19845.490794,4.72555991618503,1,1,0
"2934",2005,800,"THA",0,0,0,0,0,0,12385.81636,64740.205092,1.93982225070527,NA,1,0
"2935",2005,820,"MYS",0,0,0,0,0,0,16902.14244,26330.410804,2.96723651381509,0,1,0
"2936",2005,830,"SGP",0,0,0,0,0,0,49628.22794,4821.546,4.11694328371705,0,1,0
"2937",2005,840,"PHL",0,0,0,0,0,0,5093.85362,93496.636962,3.20481457853713,1,1,0
"2938",2005,850,"IDN",0.2,0,0.2,0,0,0,7198.19198,232093.75446,5.12943144005118,1,1,0
"2939",2005,900,"AUS",0,0,0,0,0,0,43539.4395,20797.121584,1.79748152798298,1,1,0
"2940",2005,920,"NZL",0.2,0,0.2,0,0,0,31106.20564,4167.7694812,0.951908436563422,1,1,0
"2941",2010,2,"USA",0.2,0.2,0,0,0,0,50372.58318,314484.94632,1.29223006141515,1,1,0
"2942",2010,20,"CAN",0,0,0,0,0,0,42490.48524,34868.39272,1.58560770215188,1,1,0
"2943",2010,42,"DOM",0,0,0,0,0,0,12014.29216,9740.1810762,4.69145942237725,1,1,0
"2944",2010,70,"MEX",0,0,0,0,0,0,15416.45962,114128.6687,2.49444918416692,1,1,0
"2945",2010,90,"GTM",0,0,0,0,0,0,6740.09152,15401.036802,1.47534511368522,1,1,0
"2946",2010,91,"HND",1,0,0,0,1,0,4485.1784,8279.1398,1.92599719485697,1,1,0
"2947",2010,92,"SLV",0,0,0,0,0,0,7692.82292,6056.5606,2.06273835494296,1,1,0
"2948",2010,93,"NIC",1,0,0,0,1,0,4338.79318,5727.2,4.43891460294424,1,1,0
"2949",2010,94,"CRI",0,0,0,0,0,0,12665.51418,4642.0462876,2.58895876314616,1,1,0
"2950",2010,95,"PAN",0,0,0,0,0,0,17763.22494,3509.6,6.4896862124851,1,1,NA
"2951",2010,100,"COL",0.2,0,0.2,0,0,0,12128.53728,44989.564484,3.55737713492892,1,1,0
"2952",2010,101,"VEN",2.2,0.2,0.8,0,0,1,19029.31586,28737.364544,3.56189169484914,0,1,0
"2953",2010,130,"ECU",0,0,0,0,0,0,10301.24256,15223.0942,3.98842985001488,1,1,0
"2954",2010,135,"PER",0,0,0,0,0,0,10460.95602,29596.697294,4.84899596225713,1,1,0
"2955",2010,140,"BRA",0.2,0,0.2,0,0,0,14919.12252,201631.69272,3.00920496597977,1,1,0
"2956",2010,145,"BOL",0,0,0,0,0,0,5555.95178,10289.7286,3.69393616107849,1,1,0
"2957",2010,150,"PRY",0,0,0,0,0,0,7638.60536,6608.4674484,5.77660724031187,1,1,0
"2958",2010,155,"CHL",0.2,0,0.2,0,0,0,20323.16946,17362.686438,3.2547828546522,1,1,0
"2959",2010,160,"ARG",1,0,0.2,0,1,0,19527.59834,42212.309216,2.16474060896023,1,1,0
"2960",2010,165,"URY",0,0,0,0,0,0,17850.32576,3343.4269914,4.83325100943681,1,1,NA
"2961",2010,200,"GBR",1,1,0,0,0,0,35392.89446,63964.571134,1.15714086123324,1,1,0
"2962",2010,205,"IRL",NA,NA,0,0,NA,0,49466.1621,4596.7004376,2.18237151318187,1,1,NA
"2963",2010,210,"NLD",2,1,0,0,0,0,44061.86984,16746.57426,0.478536227736418,1,1,0
"2964",2010,211,"BEL",2,1,0,0,0,0,37948.0655,11088.934522,0.660979884875074,1,1,0
"2965",2010,220,"FRA",1,1,0,0,0,0,36501.54532,65577.584586,0.556089692149481,1,1,0
"2966",2010,225,"CHE",NA,NA,0,0,NA,0,58620.09966,8147.3707084,1.52641420013171,1,1,NA
"2967",2010,230,"ESP",1,1,0,0,0,0,31036.8808,47218.82604,-0.530794334818536,1,1,NA
"2968",2010,235,"PRT",1.2,1,0,0,0.2,0,24662.63262,10437.10493,-0.366144729842494,1,1,0
"2969",2010,255,"DEU",0.4,0.2,0,0,0,0,42990.71636,81766.143602,2.45162807208617,1,1,0
