"","ten_year_period","cown","cc3","average_crisis_tally","average_banking_crisis","average_currency_crisis","average_domestic_debt_crisis","average_external_debt_crisis","average_inflation_crisis","average_gdppc","average_pop","average_growth","democracy","independence","gold_standard"
"614",1880,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"615",1880,640,"TUR",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,NA
"616",1880,651,"EGY",0.1,0,0,0,0.1,0,NA,NA,NA,NA,1,0
"617",1880,710,"CHN",0.6,0.2,0,0,0,0.2,912,373368.3,NA,0,1,NA
"618",1880,713,"TWN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"619",1880,732,"KOR",0.2,0,0,0,0,0.2,NA,NA,NA,NA,0,NA
"620",1880,740,"JPN",0.5,0.4,0,0,0,0.1,1777.23892,38209.1,0.477790114991743,0,1,0
"621",1880,750,"IND",0,0,0,0,0,0,896.166666666667,267137,0.341447181767523,NA,0,0
"622",1880,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"623",1880,780,"LKA",0,0,0,0,0,0,1421.7,3154.6,1.82372199471782,NA,0,0
"624",1880,800,"THA",0.1,0,0.1,0,0,0,NA,NA,NA,0,1,0
"625",1880,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"626",1880,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"627",1880,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"628",1880,850,"IDN",0,0,0,0,0,0,1076.8,38203.9,2.44766260775607,NA,0,1
"629",1880,900,"AUS",0.2,0,0.2,0,0,0,7047.9,2599.7,1.36606733474421,NA,0,1
"630",1880,920,"NZL",0,0,0,0,0,0,5802.9,597.1,0.420031613606659,1,0,1
"631",1890,2,"USA",0.7,0.1,0.5,0,0,0,7098.18328,69196.3,1.8841886036922,1,1,1
"632",1890,20,"CAN",0,0,0,0,0,0,3899,5146.9,2.33986676684629,1,1,1
"633",1890,42,"DOM",0.6,0.1,0,0,0.4,0,NA,NA,NA,0,1,1
"634",1890,70,"MEX",0.3,0.1,0.2,0,0,0,1797,12554,1.19676212287016,0,1,0
"635",1890,90,"GTM",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"636",1890,91,"HND",1,0,0,0,1,0,NA,NA,NA,0,1,0
"637",1890,92,"SLV",0.1,0,0,0,0.1,0,NA,NA,NA,0,1,0
"638",1890,93,"NIC",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"639",1890,94,"CRI",0.3,0,0,0,0.3,0,NA,NA,NA,0,1,0.4
"640",1890,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"641",1890,100,"COL",0.7,0,0,0,0.7,0,1118.3,3369,-0.49837736327949,0,1,0
"642",1890,101,"VEN",0.3,0,0,0,0.3,0,2265.6,2363.3,-2.8110867340401,0,1,0
"643",1890,130,"ECU",0.6,0,0,0,0.6,0,893,NA,NA,0,1,0.2
"644",1890,135,"PER",0,0,0,0,0,0,917.7,3498,1.9535173721753,0,1,0
"645",1890,140,"BRA",1.3,0.3,0.4,0,0.2,0.2,958.6,15828.6,-0.424258722286429,0,1,0
"646",1890,145,"BOL",0,0,0,0,0,0,1397.4,NA,0.511945680876002,0,1,0
"647",1890,150,"PRY",0.6,0.1,0,0,0.4,0,NA,NA,NA,0,1,0
"648",1890,155,"CHL",0.9,0.2,0.3,0,0,0.2,3198.1,2765.7,2.66713157508322,0,1,0.4
"649",1890,160,"ARG",1.3,0.2,0,0.4,0.4,0.1,4686.3,3376,3.03416170336414,0,1,0
"650",1890,165,"URY",0.5,0.2,0,0,0.1,0,3812.1,783.6,-1.29161932033803,0,1,NA
"651",1890,200,"GBR",0.2,0.1,0,0,0,0,7018.1,39073.1,1.20983100191607,1,1,1
"652",1890,205,"IRL",NA,NA,0,NA,NA,NA,NA,4588,NA,NA,1,NA
"653",1890,210,"NLD",0.2,0.1,0,0,0,0,5236.8,4785.6,0.192184096114162,1,1,1
"654",1890,211,"BEL",0,0,0,0,0,0,5596.1,6390.8,0.79413851909447,1,1,1
"655",1890,220,"FRA",0,0,0,0,0,0,4148.6,40171.7,2.31568856564867,1,1,1
"656",1890,225,"CHE",NA,NA,0,NA,NA,NA,5680.00968,3097.7,2.20050824197747,1,1,NA
"657",1890,230,"ESP",0.1,0,0.1,0,0,0,2557.9,18118.2,0.791571148621554,0,1,NA
"658",1890,235,"PRT",1,0.1,0.1,0,0.8,0,1814.1,5196.9,1.42182531125825,0,1,0.2
"659",1890,255,"DEU",0,0,0,0,0,0,4210,50293.5,2.02812827165414,0,1,1
"660",1890,290,"POL",0.2,0,0,0,0,0.2,2379.8,22854,1.98586686167206,NA,0,0
"661",1890,305,"AUT",0,0,0,0,0,0,4226.4,5651.7,2.14759033764003,0,1,0.8
"662",1890,310,"HUN",0,0,0,0,0,0,2348,6622,NA,0,0,0.8
"663",1890,325,"ITA",0.2,0.2,0,0,0,0,3089.3,32590.3,0.684238418237795,0,1,1
"664",1890,350,"GRC",0.5,0,0,0,0.4,0.1,2158.1,4694,-0.4426965567698,1,1,0
"665",1890,360,"ROU",0,0,0,0,0,0,597.1,10373,-1.25429767827806,0,1,0.3
"666",1890,365,"RUS",0.3,0.1,0.1,0,0,0.1,NA,NA,NA,0,1,0.3
"667",1890,375,"FIN",0,0,0,0,0,0,2345.2,2491,2.01274056476061,NA,0,1
"668",1890,380,"SWE",0.1,0.1,0,0,0,0,2922.3,4898.3,2.65807433641465,0,1,1
"669",1890,385,"NOR",0.2,0.1,0,0,0,0,2991.6,2084.6,1.59043744791131,NA,0,1
"670",1890,390,"DNK",0,0,0,0,0,0,4344.2,2395.7,2.10025720781868,0,1,1
"671",1890,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"672",1890,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"673",1890,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"674",1890,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"675",1890,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"676",1890,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0.2
"677",1890,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0.2
"678",1890,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"679",1890,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"680",1890,560,"ZAF",0.1,0.1,0,0,0,0,1999.9,NA,1.96590056253287,NA,0,1
"681",1890,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"682",1890,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"683",1890,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"684",1890,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0.9
"685",1890,640,"TUR",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"686",1890,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,1,0.5
"687",1890,710,"CHN",0.3,0,0.2,0,0,0.1,964,388979.6,NA,0,1,NA
"688",1890,713,"TWN",0,0,0,0,0,0,NA,2649.66666666667,NA,NA,0,NA
"689",1890,732,"KOR",0.3,0,0,0,0,0.3,NA,9848,NA,NA,0,NA
"690",1890,740,"JPN",0.2,0,0.2,0,0,0,1946.20683,41687.7,2.07962928427974,0,1,0.3
"691",1890,750,"IND",0.2,0,0.1,0,0,0.1,926.2,281812.2,0.678703429542947,NA,0,0.2
"692",1890,775,"MMR",0,0,0,0,0,0,NA,7489,NA,NA,0,NA
"693",1890,780,"LKA",0,0,0,0,0,0,1742.1,3609,3.2839973948532,NA,0,0
"694",1890,800,"THA",0.3,0,0.1,0,0,0.2,1250,6670,NA,0,1,0
"695",1890,820,"MYS",0,0,0,0,0,0,NA,1585,NA,NA,0,0
"696",1890,830,"SGP",0.3,0,0.3,0,0,0,NA,157,NA,NA,0,0
"697",1890,840,"PHL",0,0,0,0,0,0,NA,6476,NA,NA,0,0
"698",1890,850,"IDN",0.1,0,0,0,0,0.1,1086.1,42521,0.54286620789457,NA,0,1
"699",1890,900,"AUS",0.4,0.1,0.2,0,0,0,6203.1,3420.8,-1.78817583610032,NA,0,1
"700",1890,920,"NZL",0.2,0.1,0,0,0,0,6098.5,727.2,0.943750032769325,1,0,1
"701",1900,2,"USA",0.4,0.1,0.2,0,0,0,9092.32519,83433.5,2.27420889754722,1,1,1
"702",1900,20,"CAN",0.4,0.2,0,0,0,0,5524.5,6130,3.3814479622705,1,1,1
"703",1900,42,"DOM",0.8,0,0,0,0.8,0,NA,NA,NA,0,1,1
"704",1900,70,"MEX",0.2,0.1,0,0,0,0,2053.1,14292,2.17942933898331,0,1,0.5
"705",1900,90,"GTM",1,0,0,0,1,0,NA,1362.3,NA,0,1,0
"706",1900,91,"HND",1,0,0,0,1,0,NA,551.5,NA,0,1,0
"707",1900,92,"SLV",0,0,0,0,0,0,NA,843.8,NA,0,1,0
"708",1900,93,"NIC",0.5,0,0.5,0,0,0,NA,510.8,NA,0,1,0
"709",1900,94,"CRI",0.9,0,0,0,0.9,0,NA,331.7,NA,0,1,1
"710",1900,95,"PAN",0,0,0,0,0,0,2451.25,290.4,5.17709257556092,NA,0.7,NA
"711",1900,100,"COL",1.1,0,0.2,0.2,0.5,0.2,1099.4,4384.8,0.931649466357958,0,1,0
"712",1900,101,"VEN",0.6,0,0,0,0.6,0,1754,2676.8,-0.592226795894226,0,1,0
"713",1900,130,"ECU",0.4,0,0,0,0.4,0,1206.3,1495.2,2.21312791497374,0,1,1
"714",1900,135,"PER",0,0,0,0,0,0,1350.1,3862.9,3.81313754531443,0,1,0.9
"715",1900,140,"BRA",1.4,0.2,0,0,1,0,940.7,19827.2,1.07144104120438,0,1,0.4
"716",1900,145,"BOL",0,0,0,0,0,0,1526.2,1758.4,1.541846359188,0,1,0.2
"717",1900,150,"PRY",0,0,0,0,0,0,NA,489.3,NA,0,1,0
"718",1900,155,"CHL",0.6,0.2,0.1,0,0,0.1,3644.4,3118.7,1.65162677156024,1,1,0
"719",1900,160,"ARG",0,0,0,0,0,0,5175.2,5591.2,1.13006375757742,0,1,1
"720",1900,165,"URY",0,0,0,0,0,0,3894.6,986.1,2.45450096974444,0,1,NA
"721",1900,200,"GBR",0.2,0.1,0,0,0,0,7594,42816.6,-0.200688326516239,1,1,1
"722",1900,205,"IRL",NA,NA,0,NA,NA,NA,NA,4413.4,NA,NA,1,NA
"723",1900,210,"NLD",0,0,0,0,0,0,5608.1,5506.8,0.771212665448867,1,1,1
"724",1900,211,"BEL",0,0,0,0,0,0,6123.8,7116.6,0.831949618497792,1,1,1
"725",1900,220,"FRA",0.2,0.1,0,0,0,0,4666.3,40852.5,0.868868720601551,1,1,1
"726",1900,225,"CHE",NA,NA,0,NA,NA,NA,7057.8324,3488.8,2.22912464527317,1,1,NA
"727",1900,230,"ESP",0,0,0,0,0,0,2779.4,19118.7,1.29175289242896,0,1,NA
"728",1900,235,"PRT",0.2,0,0,0,0.2,0,1997.1,5615.1,-0.308585124188072,0,1,0
"729",1900,255,"DEU",0.1,0.1,0,0,0,0,4920.5,58216.6,1.2254285003815,0,1,1
"730",1900,290,"POL",0.1,0,0,0,0,0.1,2700,24750,2.6615969581749,NA,0,0
"731",1900,305,"AUT",0,0,0,0,0,0,4907.5,6260.4,1.29991710096128,0,1,1
"732",1900,310,"HUN",0,0,0,0,0,0,2681,7127,NA,0,0,1
"733",1900,325,"ITA",0.1,0.1,0,0,0,0,3533.6,34888,1.8691352700216,0,1,1
"734",1900,350,"GRC",0,0,0,0,0,0,2395.6,5121.1,2.0645968377725,1,1,0
"735",1900,360,"ROU",0,0,0,0,0,0,623,11000,4.95135174340795,0,1,1
"736",1900,365,"RUS",0.1,0,0,0,0,0.1,NA,NA,NA,0,1,1
"737",1900,375,"FIN",0.1,0.1,0,0,0,0,2772.7,2757.1,1.63304019675279,NA,0,1
"738",1900,380,"SWE",0.2,0.1,0,0,0,0,3662.7,5271.8,1.92590707766544,0,1,1
"739",1900,385,"NOR",0.1,0.1,0,0,0,0,3397.5,2301.5,1.17475979208512,1,0.5,1
"740",1900,390,"DNK",0.3,0.2,0,0,0,0,5309.2,2699.2,2.13263172371736,1,1,1
"741",1900,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"742",1900,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"743",1900,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"744",1900,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"745",1900,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"746",1900,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"747",1900,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"748",1900,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"749",1900,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"750",1900,560,"ZAF",0,0,0,0,0,0,2345.2,NA,2.74041820148068,NA,0,1
"751",1900,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"752",1900,600,"MAR",0.2,0,0,0,0.2,0,NA,NA,NA,0,0,NA
"753",1900,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"754",1900,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"755",1900,640,"TUR",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"756",1900,651,"EGY",0.2,0.1,0,0,0,0,NA,NA,NA,NA,1,1
"757",1900,710,"CHN",0.1,0,0.1,0,0,0,972,410244.4,NA,0,1,NA
"758",1900,713,"TWN",0,0,0,0,0,0,1148.33333333333,3043.5,3.18305292306584,NA,0,NA
"759",1900,732,"KOR",0.1,0,0,0,0,0.1,NA,9896,NA,NA,0,NA
"760",1900,740,"JPN",0.2,0.2,0,0,0,0,2216.89628,46511.5,1.15724285121291,0,1,1
"761",1900,750,"IND",0,0.1,0,0,0,0.1,1022.4,292440,2.01830307354703,NA,0,1
"762",1900,775,"MMR",0.1,0,0,0,0,0.1,1008,11025.1,NA,NA,0,NA
"763",1900,780,"LKA",0,0,0,0,0,0,1924.4,4281.6,-0.600049866448779,NA,0,0.9
"764",1900,800,"THA",0,0,0,0,0,0,NA,7752.9,NA,0,1,0.2
"765",1900,820,"MYS",0.1,0,0.1,0,0,0,890.4419,2510.7,1.81690876570072,NA,0,0.4
"766",1900,830,"SGP",0.2,0,0.2,0,0,0,2247.5,215,1.9492497838481,NA,0,0.4
"767",1900,840,"PHL",0.2,0,0.2,0,0,0,1172.375,7991.7,2.47738920660158,NA,0,0.7
"768",1900,850,"IDN",0.1,0,0,0,0,0.1,1146.9,47298.5,0.699568980032722,NA,0,1
"769",1900,900,"AUS",0,0,0,0,0,0,6874.1,3989.6,2.69220556886689,NA,0.9,1
"770",1900,920,"NZL",0,0,0,0,0,0,7525.1,908.9,1.81023854518089,1,0,1
"771",1910,2,"USA",0.3,0.1,0.2,0,0,0,9863.02413,99736.8,0.800386053798144,1,1,0.8
"772",1910,20,"CAN",0.2,0.1,0,0,0,0.1,6896.8,7974.9,0.648183620206512,1,1,0.5
"773",1910,42,"DOM",0,0,0,0,0,0,NA,NA,NA,0,1,0.8
"774",1910,70,"MEX",1.3,0.1,0.3,0,0.6,0.2,2156.7,14955,0.748193687620924,0,1,0.4
"775",1910,90,"GTM",0.4,0,0,0,0.4,0,NA,1509.9,NA,0,1,0
"776",1910,91,"HND",1,0,0,0,1,0,NA,669.4,NA,0,1,0
"777",1910,92,"SLV",0,0,0,0,0,0,NA,1042.7,NA,0,1,0
"778",1910,93,"NIC",0.8,0,0.3,0,0.5,0,NA,590.7,NA,0,1,0.5
"779",1910,94,"CRI",0.2,0,0,0,0.2,0,NA,388,NA,0,1,0.5
"780",1910,95,"PAN",0,0,0,0,0,0,2854.1,382.6,-0.351512462799619,0,1,NA
"781",1910,100,"COL",0.3,0,0,0,0,0.3,1406.1,5428.6,3.13589301533209,0,1,0
"782",1910,101,"VEN",0,0,0,0,0,0,1861.9,2899,1.66902615805076,0,1,0
"783",1910,130,"ECU",0.8,0,0,0,0.8,0,1531.5,1704.3,2.11059878098223,0,1,0.5
"784",1910,135,"PER",0,0,0,0,0,0,1745.1,4380,2.38898030247504,0,1,0.5
"785",1910,140,"BRA",1.1,0.1,0.2,0,0.7,0,1050.3,24460.7,1.57009012243937,0,1,0.5
"786",1910,145,"BOL",0,0,0,0,0,0,1839.1,1946.8,1.75210660989661,0,1,0.5
"787",1910,150,"PRY",0,0,0,0,0,0,NA,616.4,NA,0,1,0
"788",1910,155,"CHL",0.3,0.1,0.1,0,0,0.1,4416.8,3492.7,0.10011709794902,1,1,0
"789",1910,160,"ARG",0.3,0.1,0,0,0,0.1,5459.4,7870.4,-0.820403628139855,1,1,0.5
"790",1910,165,"URY",0.6,0,0.1,0,0.5,0,4218.5,1220.1,1.20149108647326,1,1,NA
"791",1910,200,"GBR",0.3,0,0.1,0,0,0.2,8213,45988.5,0.169567467206989,1,1,0.5
"792",1910,205,"IRL",NA,NA,0,NA,NA,NA,4361,4327,NA,NA,1,NA
"793",1910,210,"NLD",0.3,0.1,0,0,0,0.1,6131.1,6353.7,1.4783289453607,1,1,0.5
"794",1910,211,"BEL",0.4,0.1,0.2,0,0,0,6099.8,7653.2,-1.07971776911672,1,1,0.5
"795",1910,220,"FRA",0.2,0,0.1,0,0,0.1,4996.5,40372.4,-0.583635586164196,1,1,0.5
"796",1910,225,"CHE",NA,NA,0,NA,NA,NA,7741.38765,3849.4,-1.39020258220137,1,1,NA
"797",1910,230,"ESP",0.1,0,0.1,0,0,0,2986,20470.1,0.22819602388629,0,1,NA
"798",1910,235,"PRT",0.1,0,0,0,0,0.1,1949.7,5975.8,-0.271731196010316,1,1,0
"799",1910,255,"DEU",0.5,0,0.2,0,0,0.3,4995.8,64620,-2.08643618260451,1,1,0.5
"800",1910,290,"POL",0.2,0,0.2,0,0,0,2733,26677,NA,NA,0.2,0
"801",1910,305,"AUT",0.5,0,0.3,0,0.2,0,4651.6,6718,-3.43470348969985,0,1,0.5
"802",1910,310,"HUN",0,0,0,0,0,0,3266,7742,NA,0,0.2,0.5
"803",1910,325,"ITA",0.6,0.1,0.2,0,0,0.3,3856.2,37428.8,-0.248531446779745,1,1,0.8
"804",1910,350,"GRC",0.5,0,0.1,0,0,0.4,2226.1,5485.6,1.48766312425514,NA,1,0.5
"805",1910,360,"ROU",0,0,0,0,0,0,745,12196.5,1.77620309854737,0,1,0.5
"806",1910,365,"RUS",1.2,0,0.5,0.3,0.2,0.2,NA,NA,NA,0,1,0.5
"807",1910,375,"FIN",0.6,0,0.2,0,0,0.4,2927.1,3052.3,-0.779384255292911,NA,0.3,0.5
"808",1910,380,"SWE",0.3,0,0.1,0,0,0.2,4546.4,5675.1,1.3388684450844,1,1,0.5
"809",1910,385,"NOR",0.3,0,0,0,0,0.3,4269.8,2487.9,2.62369200084451,1,1,0.5
"810",1910,390,"DNK",0.4,0.1,0.2,0,0,0.1,6057.3,3039.5,0.741852754880147,1,1,0.5
"811",1910,395,"ISL",NA,0,0,NA,NA,0.3,NA,NA,NA,NA,0.2,NA
"812",1910,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"813",1910,452,"GHA",0,0,0,0,0,0,1245,2043,NA,NA,0,NA
"814",1910,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"815",1910,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"816",1910,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0.5
"817",1910,540,"AGO",0.5,0,0,0,0,0.5,NA,NA,NA,NA,0,0
"818",1910,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"819",1910,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"820",1910,560,"ZAF",0,0,0,0,0,0,1844.5,6153,-23.2538686741949,0,1,0.5
"821",1910,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,0.5
"822",1910,600,"MAR",0.1,0,0.1,0,0,0,1132,5111,NA,NA,0,NA
"823",1910,615,"DZA",0,0,0,0,0,0,1854,5497,NA,NA,0,0.5
"824",1910,616,"TUN",0,0,0,0,0,0,1407,1870,NA,NA,0,0.5
"825",1910,640,"TUR",0.5,0,0,0,0.5,0,1152.5,15000,NA,0,1,NA
"826",1910,651,"EGY",0.1,0,0,0,0,0.1,1674,12144,NA,NA,1,0.5
"827",1910,710,"CHN",0.3,0,0.1,0.1,0,0.1,945,444607,NA,0,1,NA
"828",1910,713,"TWN",0.3,0,0,0,0,0.3,1358.1,3508.7,1.67671831225758,NA,0,NA
"829",1910,732,"KOR",0.4,0,0,0,0,0.4,1261.78082222222,10845.9,2.7052291523323,NA,0,NA
"830",1910,740,"JPN",0.4,0.1,0,0,0,0.3,2639.96602,52625.7,3.36542165197465,0,1,0.8
"831",1910,750,"IND",0.285714285714286,0.3,0,0,0,0.2,1092.5,304020,0.0573946795644826,NA,0,0.5
"832",1910,775,"MMR",0.1,0,0,0,0,0.1,1124,12475.1,NA,NA,0,NA
"833",1910,780,"LKA",0,0,0,0,0,0,1876.1,4906.2,0.245366821208016,NA,0,0.5
"834",1910,800,"THA",0.3,0,0,0,0,0.3,1341,8911.5,NA,0,1,0.5
"835",1910,820,"MYS",0,0,0,0,0,0,1435.73129,3180.5,7.83939997539362,NA,0,0.5
"836",1910,830,"SGP",0,0,0,0,0,0,2203.9,350.857142857143,0.464031894456267,NA,0,0.5
"837",1910,840,"PHL",0,0,0,0,0,0,1619.8,9670.7,4.91204537813572,NA,0,0.5
"838",1910,850,"IDN",0.1,0,0,0,0,0.1,1344.6,52374.1,2.03211666030968,NA,0,0.5
"839",1910,900,"AUS",0,0,0,0,0,0,7887.1,4839.1,-0.515172514482036,1,1,0.6
"840",1910,920,"NZL",0,0,0,0,0,0,8265.7,1127.9,1.13533441360188,1,0.1,0.5
"841",1920,2,"USA",0.7,0.1,0.6,0,0,0,10977.07209,115013.3,1.43896543930601,1,1,0.8
"842",1920,20,"CAN",0.1,0.1,0,0,0,0,6835.8,9521.4,2.6026228082438,1,1,0.4
"843",1920,42,"DOM",0,0,0,0,0,0,NA,NA,NA,0,1,0.8
"844",1920,70,"MEX",0.8,0.3,0,0,0.5,0,2576.2,15770.1,0.185458657060887,0,1,0.9
"845",1920,90,"GTM",0,0,0,0,0,0,2325.7,1674.1,3.56130582720048,0,1,0.5
"846",1920,91,"HND",0.6,0,0,0,0.6,0,2044.4,831,2.1150176506187,0,1,0.7
"847",1920,92,"SLV",0.4,0,0,0.2,0.2,0,1564.9,1287,1.62887039731573,0,1,1
"848",1920,93,"NIC",0,0,0,0,0,0,2166.8,659,4.28690500246531,0,1,1
"849",1920,94,"CRI",0.2,0,0.2,0,0,0,2625.9,454,0.00585744536314348,0,1,0.8
"850",1920,95,"PAN",0,0,0,0,0,0,2484.8,496.3,0.295673368210901,0,1,NA
"851",1920,100,"COL",0.2,0,0.1,0,0,0.1,2043.7,6989.7,3.96600954418407,0,1,0.7
"852",1920,101,"VEN",0,0,0,0,0,0,2299.9,3108.2,4.26827547470373,0,1,0.7
"853",1920,130,"ECU",0.9,0,0.3,0,0.6,0,1779.5,1858.2,1.6965071737813,0,1,0.3
"854",1920,135,"PER",0.1,0,0.1,0,0,0,2440.8,5035.6,4.53690306598532,0,1,0.2
"855",1920,140,"BRA",1.1,0.3,0.4,0,0,0.1,1337.2,30076.4,2.48898887611222,0,1,0.2
"856",1920,145,"BOL",0.3,0,0,0.3,0,0,2124,2251.3,2.23375784697796,0,1,0.1
"857",1920,150,"PRY",0.6,0,0.1,0,0.5,0,NA,777.3,NA,0,1,0.3
"858",1920,155,"CHL",0.3,0.1,0.1,0,0,0,4651.9,3951,4.43659096119334,NA,1,0.4
"859",1920,160,"ARG",0,0,0,0,0,0,6258.1,10193.1,2.8591787550613,1,1,0.3
"860",1920,165,"URY",0.2,0,0,0,0.2,0,4349.2,1521.3,1.55088968799267,1,1,NA
"861",1920,200,"GBR",0,0,0,0,0,0,7848.1,45170.6,1.56050287827317,1,1,0.5
"862",1920,205,"IRL",NA,NA,0,NA,NA,NA,4185.88888888889,3127.2,1.37973043439005,1,1,NA
"863",1920,210,"NLD",0.4,0.2,0,0,0,0,7983.1,7308.9,3.29517757342814,1,1,0.5
"864",1920,211,"BEL",0.7,0.2,0.2,0,0,0.2,7359.1,7749.6,4.18882961720706,1,1,0.4
"865",1920,220,"FRA",0.5,0,0.4,0,0,0.1,6305,40255,5.52065475405007,1,1,0.2
"866",1920,225,"CHE",NA,NA,0,NA,NA,NA,8229.12183,3921.4,4.3502495773218,1,1,NA
"867",1920,230,"ESP",0.8,0.6,0.2,0,0,0,3635.8,22193.1,3.33225519955044,0,1,NA
"868",1920,235,"PRT",0.7,0.2,0.1,0,0,0.4,2297.8,6346.2,3.48889423105558,NA,1,0.1
"869",1920,255,"DEU",1.3,0.1,0.5,0.2,0,0.4,5478.9,62932.2,4.99382374841498,1,1,0.6
"870",1920,290,"POL",1.3,0,0.6,0.2,0,0.3,3187,26054.7,NA,NA,1,0.4
"871",1920,305,"AUT",1.5,0.2,0.4,0.3,0,0.4,5034.6,6570.7,5.12733827220661,1,1,0.7
"872",1920,310,"HUN",0.4,0,0.3,0,0,0.1,3459,8272.6,5.60202583516463,0,1,0.5
"873",1920,325,"ITA",0.4,0.2,0.1,0,0,0.1,4314.1,38961.5,2.89406846391301,NA,1,0.3
"874",1920,350,"GRC",0.6,0,0.3,0,0,0.3,3263.7,6004.4,6.66011665883268,1,1,0.3
"875",1920,360,"ROU",0.2,0,0.2,0,0,0,601.3,13124.2,4.44464734907778,0,1,0.3
"876",1920,365,"RUS",3.4,0,0.9,1,1,0.5,NA,NA,NA,NA,1,0
"877",1920,375,"FIN",0.4,0.1,0.2,0,0,0,3650.2,3285.9,5.11464869728921,1,1,0.5
"878",1920,380,"SWE",0.4,0.2,0,0,0,0,5436.2,6019.4,3.75821707539646,1,1,0.8
"879",1920,385,"NOR",1,0.4,0.3,0,0,0,4848.5,2730.5,2.09043386479348,1,1,0.2
"880",1920,390,"DNK",0.4,0.1,0.1,0,0,0.1,7103.6,3396.1,2.86956009214414,1,1,0.3
"881",1920,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,1,1,NA
"882",1920,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"883",1920,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"884",1920,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"885",1920,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"886",1920,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0.5
"887",1920,540,"AGO",0.5,0,0,0,0,0.5,NA,NA,NA,NA,0,0.1
"888",1920,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"889",1920,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"890",1920,560,"ZAF",0.1,0,0,0,0,0.1,2256.16666666667,NA,3.27568648572382,0,1,0.5
"891",1920,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,0.3
"892",1920,600,"MAR",0.2,0,0.2,0,0,0,NA,NA,NA,NA,0,NA
"893",1920,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,0.2
"894",1920,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0.4
