"","X","cc3","year","gold_standard","independence","banking_crisis","systemic_crisis","domestic_debt_in_default","currency_crises","inflation_crises","external_default_ex_1975","external_default_in_1975","crisis_tally","cown","cowcodes","iso3c","iso3n","country_name","democracy","country","gdppc","pop","percent_growth","log_gdppc"
"4765",7075,"ITA",1930,1,1,1,0,0,0,0,0,0,1,325,"ITA","ITA",380,"Italy",0,"Italy",4631,40791,-5.277152791982,8.44074401925283
"4766",7076,"ITA",1931,1,1,1,0,0,0,0,0,0,1,325,"ITA","ITA",380,"Italy",0,"Italy",4538,41132,-2.00820557115094,8.42046200245647
"4767",7077,"ITA",1932,1,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",0,"Italy",4602,41431,1.41031291317761,8.43446354381724
"4768",7078,"ITA",1933,1,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",0,"Italy",4514,41753,-1.91221208170361,8.41516046585109
"4769",7079,"ITA",1934,1,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",0,"Italy",4466,42093,-1.06335844040762,8.40447232135212
"4770",7080,"ITA",1935,0,1,1,0,0,0,0,0,0,1,325,"ITA","ITA",380,"Italy",0,"Italy",4670,42429,4.56784594715629,8.44912846050211
"4771",7081,"ITA",1936,0,1,0,0,0,1,0,0,0,1,325,"ITA","ITA",380,"Italy",0,"Italy",4471,42750,-4.26124197002141,8.40559101483493
"4772",7082,"ITA",1937,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",0,"Italy",4879,43068,9.1254752851711,8.49290049884719
"4773",7083,"ITA",1938,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",0,"Italy",4981,43419,2.09059233449477,8.51358669582213
"4774",7084,"ITA",1939,0,1,0,0,0,1,0,0,0,1,325,"ITA","ITA",380,"Italy",0,"Italy",5246,43865,5.32021682393094,8.56541176368671
"4775",7085,"ITA",1940,0,1,0,0,0,1,0,1,1,2,325,"ITA","ITA",380,"Italy",0,"Italy",5099,44341,-2.8021349599695,8.53699581871242
"4776",7086,"ITA",1941,0,1,0,0,0,1,0,1,1,2,325,"ITA","ITA",380,"Italy",0,"Italy",4967,44734,-2.5887428907629,8.51077262361331
"4777",7087,"ITA",1942,0,1,0,0,0,1,0,1,1,2,325,"ITA","ITA",380,"Italy",0,"Italy",4661,45004,-6.16066035836521,8.4471998195957
"4778",7088,"ITA",1943,0,1,0,0,0,1,1,1,1,3,325,"ITA","ITA",380,"Italy",0,"Italy",3931,45177,-15.6618751340914,8.27690348126706
"4779",7089,"ITA",1944,0,1,0,0,1,0,1,1,1,3,325,"ITA","ITA",380,"Italy",0,"Italy",3162,45290,-19.5624523022132,8.05927622330565
"4780",7090,"ITA",1945,0,1,0,0,0,0,1,1,1,2,325,"ITA","ITA",380,"Italy",0,"Italy",2831,45442,-10.4680581910183,7.94873845481361
"4781",7091,"ITA",1946,0,1,0,0,0,1,1,1,1,3,325,"ITA","ITA",380,"Italy",1,"Italy",3805,45725,34.4048039561992,8.2443340478561
"4782",7092,"ITA",1947,0,1,0,0,0,0,1,0,0,1,325,"ITA","ITA",380,"Italy",1,"Italy",4498,46040,18.2128777923784,8.41161042884117
"4783",7093,"ITA",1948,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",4814,46381,7.02534459759893,8.47949132423223
"4784",7094,"ITA",1949,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",5188,46733,7.76900706273369,8.55429627936774
"4785",7095,"ITA",1950,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",5582,47105,7.59444872783346,8.62748154531036
"4786",7096,"ITA",1951,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",5958,47418,6.73593694016482,8.69265796074698
"4787",7097,"ITA",1952,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",6371,47666,6.93185632762672,8.75966867102994
"4788",7098,"ITA",1953,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",6790,47957,6.5766755611364,8.82335348511379
"4789",7099,"ITA",1954,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",7092,48299,4.44771723122239,8.86686366120209
"4790",7100,"ITA",1955,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",7453,48633,5.09024252679075,8.9165060800392
"4791",7101,"ITA",1956,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",7745,48921,3.91788541526902,8.9549318600747
"4792",7102,"ITA",1957,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",8158,49182,5.33247256294383,9.0068768914288
"4793",7103,"ITA",1958,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",8544,49476,4.73155185094386,9.05310159554969
"4794",7104,"ITA",1959,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",9011,49832,5.46582397003745,9.10631230155214
"4795",7105,"ITA",1960,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",9430,50197.6,4.64987237820442,9.15175741454389
"4796",7106,"ITA",1961,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",10158,50523.2,7.72004241781548,9.22611529109155
"4797",7107,"ITA",1962,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",10882,50843.2,7.12738728096082,9.29495721769606
"4798",7108,"ITA",1963,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",11576,51198.3,6.37750413526925,9.35677565020573
"4799",7109,"ITA",1964,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",11934,51600.2,3.09260539046303,9.38723053877293
"4800",7110,"ITA",1965,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",12111,51987.1,1.48315736551031,9.40195197567723
"4801",7111,"ITA",1966,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",12659,52331.6,4.52481215423995,9.44620269569817
"4802",7112,"ITA",1967,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",13476,52667.1,6.45390631171499,9.50873980776916
"4803",7113,"ITA",1968,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",14513,52986.6,7.69516176907094,9.58286897983808
"4804",7114,"ITA",1969,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",15248,53317,5.06442499827741,9.63226920611501
"4805",7115,"ITA",1970,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",15492,53661.1,1.60020986358867,9.64814358799629
"4806",7116,"ITA",1971,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",15683,54005.5,1.23289439710818,9.66039636341222
"4807",7117,"ITA",1972,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",16035,54365.564,2.24446853280622,9.6825914737624
"4808",7118,"ITA",1973,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",16950,54796.843,5.70626753975678,9.73808210811849
"4809",7119,"ITA",1974,0,1,0,0,0,0,1,0,0,1,325,"ITA","ITA",380,"Italy",1,"Italy",17607,55226.259,3.87610619469027,9.7761086232063
"4810",7120,"ITA",1975,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",17123,55571.894,-2.74890668484126,9.74823626726484
"4811",7121,"ITA",1976,0,1,0,0,0,1,0,0,0,1,325,"ITA","ITA",380,"Italy",1,"Italy",18147,55838.536,5.98026046837587,9.80631564078385
"4812",7122,"ITA",1977,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",18599,56059.245,2.49076982421337,9.83091685970129
"4813",7123,"ITA",1978,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",19230,56240.143,3.39265551911393,9.86427883931085
"4814",7124,"ITA",1979,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",20275,56367.71,5.43421736869475,9.91719319959224
"4815",7125,"ITA",1980,0,1,0,0,0,0,1,0,0,1,325,"ITA","ITA",380,"Italy",1,"Italy",20959,56451.247,3.37361282367448,9.95037113843498
"4816",7126,"ITA",1981,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",21041,56502.489,0.391240040078248,9.95427571936823
"4817",7127,"ITA",1982,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",21123,56535.636,0.389715317713036,9.95816511382682
"4818",7128,"ITA",1983,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",21345,56630.129,1.05098707569947,9.96861964747391
"4819",7129,"ITA",1984,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",21868,56696.963,2.45022253455142,9.99282538788832
"4820",7130,"ITA",1985,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",22469,56731.215,2.74830802999817,10.0199363651794
"4821",7131,"ITA",1986,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",23106,56733.833,2.83501713471895,10.0478908809085
"4822",7132,"ITA",1987,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",23824,56729.703,3.10741798667013,10.0784907285224
"4823",7133,"ITA",1988,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",24743,56734.027,3.85745466756212,10.1163383143649
"4824",7134,"ITA",1989,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",25454,56737.529,2.8735399911086,10.1446674663364
"4825",7135,"ITA",1990,0,1,1,0,0,0,0,0,0,1,325,"ITA","ITA",380,"Italy",1,"Italy",26003,56742.886,2.15683193211283,10.1660056513244
"4826",7136,"ITA",1991,0,1,1,0,0,0,0,0,0,1,325,"ITA","ITA",380,"Italy",1,"Italy",26570.363,56782.18388,2.18191362535093,10.187589335895
"4827",7137,"ITA",1992,0,1,1,0,0,1,0,0,0,2,325,"ITA","ITA",380,"Italy",1,"Italy",26960.6108,56820.76545,1.46873341549755,10.2021693110159
"4828",7138,"ITA",1993,0,1,1,0,0,0,0,0,0,1,325,"ITA","ITA",380,"Italy",1,"Italy",26902.3982,56855.51444,-0.215917215050628,10.2000078847489
"4829",7139,"ITA",1994,0,1,1,0,0,0,0,0,0,1,325,"ITA","ITA",380,"Italy",1,"Italy",27668.258,56867.09826,2.84680865366123,10.2280772563752
"4830",7140,"ITA",1995,0,1,1,0,0,0,0,0,0,1,325,"ITA","ITA",380,"Italy",1,"Italy",28666.3523,56868.00114,3.60736227051228,10.2635142037234
"4831",7141,"ITA",1996,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",29231.2756,56883.9858,1.97068428549245,10.2830287065974
"4832",7142,"ITA",1997,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",29960.6998,56914.08935,2.4953553515126,10.3076751716693
"4833",7143,"ITA",1998,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",30649.6291,56930.46867,2.29944328603433,10.3304084664392
"4834",7144,"ITA",1999,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",31340.4814,56940.04516,2.25403151779087,10.3526977834591
"4835",7145,"ITA",2000,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",32716.9801,56965.84741,4.39207899340053,10.395680055926
"4836",7146,"ITA",2001,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",33511.4333,56997.85225,2.42825956910368,10.4196717922401
"4837",7147,"ITA",2002,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",33780.054,57082.79465,0.801579262800435,10.4276553917696
"4838",7148,"ITA",2003,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",33917.7994,57337.09713,0.407771402615304,10.4317246942322
"4839",7149,"ITA",2004,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",34472.1276,57709.37577,1.63432831671266,10.4479353893664
"4840",7150,"ITA",2005,0,1,0,0,0,1,0,0,0,1,325,"ITA","ITA",380,"Italy",1,"Italy",34872.1266,57993.65123,1.16035483693209,10.4594718001181
"4841",7151,"ITA",2006,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",35713.8042,58168.21948,2.41361133392993,10.4833205652837
"4842",7152,"ITA",2007,0,1,0,0,0,0,0,0,0,0,325,"ITA","ITA",380,"Italy",1,"Italy",36310.7349,58462.67269,1.67142849486755,10.4998962434928
"4843",7153,"ITA",2008,0,1,1,1,0,0,0,0,0,2,325,"ITA","ITA",380,"Italy",1,"Italy",35942.9393,58851.25562,-1.01291147373612,10.4897157620105
"4844",7154,"ITA",2009,0,1,1,1,0,0,0,0,0,2,325,"ITA","ITA",380,"Italy",1,"Italy",34055.2256,59120.00162,-5.2519736470189,10.4357681318694
"4845",7155,"ITA",2010,0,1,1,1,0,0,0,0,0,2,325,"ITA","ITA",380,"Italy",1,"Italy",34765.9379,59302.12952,2.08694051346998,10.4564221538244
"4846",7156,"ITA",2011,0,1,1,1,0,0,0,0,0,2,325,"ITA","ITA",380,"Italy",1,"Italy",35151,59404.20405,1.10758438649804,10.4674367946244
"4847",7157,"ITA",2012,0,1,1,1,0,0,0,0,0,2,325,"ITA","ITA",380,"Italy",1,"Italy",34068,59564.53937,-3.08099342835197,10.4361431588888
"4848",7158,"ITA",2013,0,1,1,1,0,0,0,0,0,2,325,"ITA","ITA",380,"Italy",1,"Italy",33094,60259.0593,-2.85898790653986,10.407137492553
"4849",7159,"ITA",2014,0,1,1,1,0,0,0,0,0,2,325,"ITA","ITA",380,"Italy",1,"Italy",32829,60814.48326,-0.800749380552366,10.3990980104956
"4850",7160,"ITA",2015,0,1,NA,NA,0,0,0,0,0,NA,325,"ITA","ITA",380,"Italy",1,"Italy",33118,60755.90035,0.88031922994913,10.4078624148067
"4851",7161,"ITA",2016,0,1,NA,NA,NA,0,0,0,0,NA,325,"ITA","ITA",380,"Italy",1,"Italy",33419,60652.77387,0.908871308653904,10.4169098021494
"4852",7232,"JPN",1870,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",1580,34437,NA,7.36581283720947
"4853",7233,"JPN",1871,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",NA,34648,NA,NA
"4854",7234,"JPN",1872,0,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",NA,34859,NA,NA
"4855",7235,"JPN",1873,0,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",NA,35070,NA,NA
"4856",7236,"JPN",1874,0,1,1,0,0,0,1,0,0,2,740,"JPN","JPN",392,"Japan",0,"Japan",1607.49,35235,NA,7.38305112968742
"4857",7237,"JPN",1875,0,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",NA,35436,NA,NA
"4858",7238,"JPN",1876,0,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",NA,35713,NA,NA
"4859",7239,"JPN",1877,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",NA,36018,NA,NA
"4860",7240,"JPN",1878,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",NA,36315,NA,NA
"4861",7241,"JPN",1879,0,1,0,0,0,0,1,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",NA,36557,NA,NA
"4862",7242,"JPN",1880,0,1,0,0,0,0,1,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",NA,36807,NA,NA
"4863",7243,"JPN",1881,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",NA,37112,NA,NA
"4864",7244,"JPN",1882,0,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",NA,37414,NA,NA
"4865",7245,"JPN",1883,0,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",NA,37766,NA,NA
"4866",7246,"JPN",1884,0,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",NA,38138,NA,NA
"4867",7247,"JPN",1885,0,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",1728.6805,38427,NA,7.45569198835506
"4868",7248,"JPN",1886,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",1831.8822,38622,5.96996958084505,7.51364497954432
"4869",7249,"JPN",1887,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",1847.5295,38866,0.854165185949189,7.52214573713493
"4870",7250,"JPN",1888,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",1723.5686,39251,-6.70954915740182,7.45273221123198
"4871",7251,"JPN",1889,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",1754.5338,39688,1.79657485057455,7.47052824919699
"4872",7252,"JPN",1890,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",1853.5754,40077,5.6448955272335,7.5254110539624
"4873",7253,"JPN",1891,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",1749.7371,40380,-5.60205427845017,7.46779217823774
"4874",7254,"JPN",1892,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",1841.7019,40684,5.25592101807751,7.51898819743596
"4875",7255,"JPN",1893,0,1,0,0,0,1,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",1832.4439,41001,-0.502687215558611,7.51395138982484
"4876",7256,"JPN",1894,0,1,0,0,0,1,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",2016.4187,41350,10.0398598832957,7.60957410193437
"4877",7257,"JPN",1895,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2021.8254,41775,0.268133795823258,7.61225052597888
"4878",7258,"JPN",1896,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",1904.4432,42196,-5.8057535532,7.55246991142041
"4879",7259,"JPN",1897,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",1904.511,42643,0.00356009567521015,7.55250549306031
"4880",7260,"JPN",1898,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2232.8545,43145,17.2403047291404,7.71148384769611
"4881",7261,"JPN",1899,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2104.5572,43626,-5.74588715923943,7.65233541417669
"4882",7262,"JPN",1900,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2123.2506,44103,0.888234351625114,7.66117436033624
"4883",7263,"JPN",1901,1,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",2161.5148,44662,1.80215185150543,7.67902708271325
"4884",7264,"JPN",1902,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2012.7671,45255,-6.88164152288015,7.60776242607524
"4885",7265,"JPN",1903,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2203.8716,45841,9.49461564629111,7.69842455489292
"4886",7266,"JPN",1904,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2178.9911,46378,-1.12894508010357,7.68707607320599
"4887",7267,"JPN",1905,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2111.251,46829,-3.10878277566163,7.65550948246165
"4888",7268,"JPN",1906,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2328.9773,47227,10.3126677027033,7.75361380402302
"4889",7269,"JPN",1907,1,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",2358.2205,47691,1.25562408873628,7.76608654684955
"4890",7270,"JPN",1908,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2356.9176,48260,-0.0552492864852833,7.7655341356182
"4891",7271,"JPN",1909,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2333.2012,48869,-1.00624646360145,7.75542501307289
"4892",7272,"JPN",1910,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2316.9759,49518,-0.695409380039752,7.74844962695177
"4893",7273,"JPN",1911,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2399.7748,50215,3.57357622925643,7.7835467975699
"4894",7274,"JPN",1912,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2419.7095,50941,0.83069044645355,7.79181595799952
"4895",7275,"JPN",1913,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2430.625,51672,0.451107870593559,7.79631503711798
"4896",7276,"JPN",1914,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2357.8039,52396,-2.9959825147853,7.76590994750806
"4897",7277,"JPN",1915,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2512.0648,53124,6.54256700483022,7.82925832312439
"4898",7278,"JPN",1916,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2829.2871,53815,12.6279505210216,7.94813343425496
"4899",7279,"JPN",1917,1,1,1,0,0,0,1,0,0,2,740,"JPN","JPN",392,"Japan",0,"Japan",2940.6258,54437,3.93522099613008,7.98671770068561
"4900",7280,"JPN",1918,0,1,0,0,0,0,1,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",2973.488,54886,1.11752403178943,7.99782720232835
"4901",7281,"JPN",1919,0,1,0,0,0,0,1,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",3219.3054,55253,8.26697131449666,8.07723147876147
"4902",7282,"JPN",1920,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",2973.9623,55818,-7.62099488914596,7.99798664563053
"4903",7283,"JPN",1921,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3244.3521,56490,9.09190409037801,8.08497912864482
"4904",7284,"JPN",1922,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3243.8301,57209,-0.0160894990404998,8.08481827029445
"4905",7285,"JPN",1923,0,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",3243.5498,57937,-0.00864101976242073,8.08473188299567
"4906",7286,"JPN",1924,0,1,0,0,0,1,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",3316.3572,58686,2.24468266218697,8.10692372081873
"4907",7287,"JPN",1925,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3414.354,59522,2.95495310336293,8.13603642695464
"4908",7288,"JPN",1926,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3358.5393,60490,-1.63470747321455,8.11955913046115
"4909",7289,"JPN",1927,0,1,1,0,0,0,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",3346.8922,61430,-0.346790641991301,8.11608623276363
"4910",7290,"JPN",1928,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3554.1157,62361,6.19152000174968,8.17614288741801
"4911",7291,"JPN",1929,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3665.0867,63244,3.12232378929026,8.2068800778745
"4912",7292,"JPN",1930,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3334.1082,64203,-9.03057763954124,8.11226040160155
"4913",7293,"JPN",1931,1,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3320.8107,65205,-0.398832287446464,8.10826530480487
"4914",7294,"JPN",1932,0,1,0,0,0,1,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",3529.2879,66189,6.27790075477653,8.16913470467532
"4915",7295,"JPN",1933,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3786.8017,67182,7.29648040331309,8.23954110341087
"4916",7296,"JPN",1934,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3755.6878,68090,-0.821640594489007,8.23129294390446
"4917",7297,"JPN",1935,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3825.303,69238,1.85359390096269,8.24965434184615
"4918",7298,"JPN",1936,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",3985.5456,70171,4.18901718373682,8.29068037048242
"4919",7299,"JPN",1937,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",4074.9223,71278,2.24252107415357,8.31285233135424
"4920",7300,"JPN",1938,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",4256.8411,71879,4.46435015460293,8.35651752676742
"4921",7301,"JPN",1939,0,1,0,0,0,1,0,0,0,1,740,"JPN","JPN",392,"Japan",0,"Japan",4803.7828,72364,12.8485345624012,8.47736711746908
"4922",7302,"JPN",1940,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",4882.3985,72967,1.63653735551908,8.49359667039796
"4923",7303,"JPN",1941,0,1,0,0,0,0,0,0,0,0,740,"JPN","JPN",392,"Japan",0,"Japan",4986.24,74005,2.12685425001666,8.51463792951347
"4924",7304,"JPN",1942,0,1,0,0,0,0,0,1,1,1,740,"JPN","JPN",392,"Japan",0,"Japan",4938.54,75029,-0.956632653061221,8.50502748843737
"4925",7305,"JPN",1943,0,1,0,0,0,0,0,1,1,1,740,"JPN","JPN",392,"Japan",0,"Japan",4825.65,76005,-2.2858982614295,8.48190792422696
"4926",7306,"JPN",1944,0,1,0,0,0,0,1,1,1,2,740,"JPN","JPN",392,"Japan",0,"Japan",4816.11,77178,-0.197693574958813,8.4799294421594
"4927",7307,"JPN",1945,0,1,0,0,1,1,1,1,1,4,740,"JPN","JPN",392,"Japan",0,"Japan",3677.67,76224,-23.6381644106966,8.21030655279406
"4928",7308,"JPN",1946,0,1,0,0,1,0,1,1,1,3,740,"JPN","JPN",392,"Japan",0,"Japan",2771.37,77199,-24.6433203631647,7.92745782903592
"4929",7309,"JPN",1947,0,1,0,0,1,2,1,1,1,5,740,"JPN","JPN",392,"Japan",0,"Japan",2710.95,78119,-2.18014916810098,7.90542321231216
